00.0000,-01.039,32.9999,47.7739,58.6083,66.6529,72.7242,77.2150,80.5368,82.9937,84.8108,86.1579,87.1554
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.042,-01.811,08.1611,52.1214,60.7107,67.1716,71.9781,75.5373,78.1674,80.1113,81.5482,82.6103
00.0000,-01.045,-01.811,07.5558,51.2452,59.9451,66.4016,71.3112,74.9728,77.6566,79.6270,81.0750,82.1400
00.0000,24.5758,43.9337,58.4876,69.2539,77.2178,83.1088,87.4667,90.6906,93.0756,94.8399,96.1451,97.1106
00.0000,12.0902,43.9167,58.4722,69.2386,77.2025,83.0935,87.4517,90.6758,93.0608,94.8252,96.1303,97.0958
00.0000,11.3283,42.2976,56.8699,67.6373,75.6016,81.4930,85.8536,89.0787,91.4645,93.2293,94.5349,95.5006
00.0000,10.4015,40.7495,55.3494,66.1189,74.0839,79.9767,84.3411,87.5684,89.9557,91.7215,93.0320,93.9994
00.0000,08.6113,38.1874,52.8317,63.6049,71.5709,77.4721,81.8446,85.0775,87.4689,89.2375,90.5526,91.5223
00.0000,00.4541,35.7909,50.4832,61.2645,69.2635,75.1803,79.5715,82.8176,85.2186,86.9939,88.3130,89.2859
00.0000,00.1157,34.4525,49.3353,60.1322,68.1541,74.0859,78.4932,81.7516,84.1614,85.9428,87.2658,88.2564
00.0000,-00.942,33.1355,48.1712,58.9866,67.0289,72.9752,77.3965,80.6660,83.0839,84.8711,86.1977,87.1884
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.042,-01.811,05.8946,50.9277,61.0805,67.8191,72.6948,76.3615,79.0459,81.0157,82.4626,83.5264
00.0000,-01.046,-01.811,06.5721,50.2337,59.0891,67.4758,72.3562,76.0300,78.7196,80.6928,82.1418,83.2070
00.0000,23.3941,43.9167,58.4722,69.2386,77.2025,83.0935,87.4517,90.6758,93.0608,94.8252,96.1303,97.0958
00.0000,12.2953,43.7620,58.3324,69.0996,77.0638,82.9551,87.3154,90.5404,92.9260,94.6908,95.9962,96.9619
00.0000,11.6243,42.3063,57.0136,67.7888,75.7558,81.6494,86.0295,89.2630,91.6543,93.4227,94.7305,95.6976
00.0000,11.0552,40.9807,55.8004,66.5876,74.5581,80.4552,84.8478,88.0885,90.4856,92.2573,93.6074,94.5878
00.0000,09.3675,38.5208,53.4745,64.2791,72.2538,78.1555,82.5566,85.8033,88.2049,89.9794,91.3235,92.3031
00.0000,00.1402,36.1500,51.2311,62.0671,70.3574,76.3050,80.7979,84.1066,86.5544,88.3584,89.6963,90.6818
00.0000,-00.115,33.4472,50.0250,60.9134,69.1567,75.1032,79.5852,82.8910,85.3358,87.1384,88.4750,89.4614
00.0000,-00.960,32.1362,48.7039,59.6539,67.8660,73.8201,78.2951,81.6007,84.0445,85.8471,87.1835,88.1708
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.065,-01.811,05.2370,53.0548,62.4747,68.9940,73.8830,77.5483,80.2311,82.1999,83.6461,84.7095
00.0000,-01.053,-01.811,05.6470,49.5766,62.0161,68.5606,73.4559,77.1301,79.8193,81.7923,83.2412,84.3063
00.0000,12.5712,42.5907,57.1627,67.9300,75.8943,81.7856,86.1461,89.3712,91.7569,93.5217,94.8272,95.7929
00.0000,10.2675,42.3353,57.0426,67.8178,75.7847,81.6783,86.0585,89.2920,91.6833,93.4516,94.7594,95.7266
00.0000,11.1179,40.9942,56.9478,67.7958,75.7874,81.7024,86.2674,89.5769,92.0188,93.8196,95.1482,96.1289
00.0000,11.6177,40.7986,56.7645,67.6675,75.6726,81.6026,86.1337,89.4433,91.8975,93.7014,95.0325,96.0146
00.0000,10.5601,38.8218,55.1912,66.1690,74.1874,80.1290,84.6401,87.9461,90.3947,92.1965,93.5294,94.5117
00.0000,05.3906,36.9596,53.4871,64.6352,72.7074,78.6622,83.1735,86.4892,88.9435,90.7511,92.0886,93.0746
00.0000,-09.052,34.0711,50.7022,62.1117,70.2305,76.1951,80.7043,84.0269,86.4851,88.2969,89.6375,90.6263
00.0000,-09.079,30.2593,48.1725,59.7660,67.9246,73.9613,78.4717,81.8047,84.2685,86.0854,87.4299,88.4220
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.069,-01.811,08.1233,54.6359,63.6964,70.1945,75.0970,78.7609,81.4419,83.4096,84.8551,85.9180
00.0000,-01.071,-01.811,05.1667,54.0688,63.1190,69.6478,74.5584,78.2331,80.9222,82.8951,84.3439,85.4089
00.0000,08.4154,41.2862,55.8746,66.6531,74.6180,80.5119,84.8755,88.1203,90.5128,92.2822,93.5907,94.5584
00.0000,05.6101,41.0710,55.7951,66.6642,74.6347,80.5498,84.9399,88.3461,90.7933,92.5991,93.9318,94.9157
00.0000,10.3737,40.9431,55.9533,67.6751,75.6802,81.7925,86.2978,89.6158,92.0626,93.8668,95.1976,96.1797
00.0000,08.7657,40.1015,56.0722,67.5452,75.6981,81.7867,86.2900,89.6080,92.0555,93.8599,95.1909,96.1730
00.0000,07.5632,33.3434,54.4863,66.2490,74.4229,80.5072,85.0165,88.3425,90.7970,92.6072,93.9432,94.9293
00.0000,06.9357,32.7580,52.1031,64.9558,73.2533,79.3329,83.9121,87.3042,89.8138,91.6702,93.0434,94.0588
00.0000,-08.315,30.9093,48.5089,62.5879,70.9731,77.0480,81.6164,85.0026,87.5078,89.3604,90.7308,91.7440
00.0000,-08.161,28.4950,46.5622,60.3410,68.7880,75.5126,80.1100,83.5470,86.0781,87.9492,89.3326,90.3551
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
